TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_DATE,TRANSACTION_TYPE,TRANSACTION_AMOUNT,CHANNEL,MERCHANT_CATEGORY,DESCRIPTION,POST_DATE,CURRENCY_CODE
H000014507,A00000220,11JAN2024,FEE,35.00,WIRE,5411,FEE ACH REF112963,11JAN2024,USD
H000014508,A00000220,11JAN2024,CHG,25.00,ONLINE,5912,CHG WIRE REF559331,11JAN2024,USD
H000014509,A00000220,11JAN2024,CHG,12.00,ATM,7011,CHG WIRE REF570385,11JAN2024,USD
H000014510,A00000234,11JAN2024,FEE,25.00,POS,5541,FEE ACH REF742707,12JAN2024,USD
H000014511,A00000234,11JAN2024,WDR,217.87,ONLINE,0000,WDR ATM REF223272,11JAN2024,USD
H000014512,A00000237,11JAN2024,WDR,565.98,ONLINE,0000,WDR ONLINE REF814503,11JAN2024,USD
H000014513,A00000243,11JAN2024,DEP,9.67,POS,5411,DEP POS REF417886,11JAN2024,USD
H000014514,A00000243,11JAN2024,INT,122.69,ACH,6011,INT ACH REF229746,12JAN2024,USD
H000014515,A00000243,11JAN2024,INT,29.38,ATM,5912,INT POS REF568508,11JAN2024,USD
H000014516,A00000245,11JAN2024,DEP,3.49,ACH,0000,DEP MOBILE REF160386,11JAN2024,USD
H000014517,A00000245,11JAN2024,TRF,-24.09,BRANCH,6011,TRF ONLINE REF733614,11JAN2024,USD
H000014518,A00000249,11JAN2024,DEP,5.63,MOBILE,5541,DEP POS REF433801,12JAN2024,USD
H000014519,A00000253,11JAN2024,WDR,140.38,BRANCH,5812,WDR MOBILE REF685277,11JAN2024,USD
H000014520,A00000254,11JAN2024,PMT,2274.74,POS,7011,PMT MOBILE REF598626,11JAN2024,USD
H000014521,A00000255,11JAN2024,WDR,64.06,ATM,5812,WDR ONLINE REF244695,12JAN2024,USD
H000014522,A00000256,11JAN2024,INT,221.19,MOBILE,4900,INT WIRE REF963227,12JAN2024,USD
H000014523,A00000256,11JAN2024,FEE,35.00,ATM,7011,FEE WIRE REF841884,11JAN2024,USD
H000014524,A00000258,11JAN2024,FEE,12.00,POS,5411,FEE WIRE REF746759,11JAN2024,USD
H000014525,A00000261,11JAN2024,DEP,263.15,ACH,6011,DEP ACH REF195699,11JAN2024,USD
H000014526,A00000264,11JAN2024,WDR,18.91,BRANCH,4900,WDR ACH REF290017,11JAN2024,USD
H000014527,A00000264,11JAN2024,INT,133.10,ONLINE,4900,INT WIRE REF927552,11JAN2024,USD
H000014528,A00000265,11JAN2024,CHG,12.00,ATM,5541,CHG WIRE REF186190,11JAN2024,USD
H000014529,A00000268,11JAN2024,DEP,692.94,ACH,5812,DEP POS REF934531,11JAN2024,USD
H000014530,A00000268,11JAN2024,INT,88.19,MOBILE,0000,INT ONLINE REF445304,11JAN2024,USD
H000014531,A00000271,11JAN2024,FEE,35.00,ACH,6011,FEE BRANCH REF379231,11JAN2024,USD
H000014532,A00000271,11JAN2024,TRF,77.93,POS,5812,TRF ONLINE REF944997,11JAN2024,USD
H000014533,A00000271,11JAN2024,DEP,380.71,POS,5541,DEP ONLINE REF994744,11JAN2024,USD
H000014534,A00000278,11JAN2024,WDR,757.74,BRANCH,5912,WDR WIRE REF225796,11JAN2024,USD
H000014535,A00000281,11JAN2024,FEE,3.00,POS,4900,FEE ONLINE REF406979,11JAN2024,USD
H000014536,A00000282,11JAN2024,WDR,65.36,ACH,6011,WDR ONLINE REF260867,11JAN2024,USD
H000014537,A00000283,11JAN2024,DEP,857.37,POS,4900,DEP ACH REF700742,11JAN2024,USD
H000014538,A00000286,11JAN2024,TRF,-73.34,BRANCH,0000,TRF ATM REF128974,11JAN2024,USD
H000014539,A00000291,11JAN2024,WDR,418.07,POS,5912,WDR WIRE REF721348,11JAN2024,USD
H000014540,A00000293,11JAN2024,PMT,2539.55,ACH,5912,PMT BRANCH REF207549,11JAN2024,USD
H000014541,A00000293,11JAN2024,PMT,3135.22,POS,5411,PMT WIRE REF861424,11JAN2024,USD
H000014542,A00000293,11JAN2024,CHG,12.00,WIRE,5541,CHG WIRE REF106974,12JAN2024,USD
H000014543,A00000296,11JAN2024,TRF,139.55,MOBILE,5812,TRF POS REF279612,11JAN2024,USD
H000014544,A00000302,11JAN2024,DEP,69.64,ATM,0000,DEP MOBILE REF525340,11JAN2024,USD
H000014545,A00000302,11JAN2024,TRF,39.11,ACH,5912,TRF ONLINE REF820046,11JAN2024,USD
H000014546,A00000308,11JAN2024,TRF,62.08,BRANCH,5912,TRF POS REF894005,11JAN2024,USD
H000014547,A00000308,11JAN2024,WDR,134.53,ONLINE,5411,WDR ATM REF747469,11JAN2024,USD
H000014548,A00000308,11JAN2024,WDR,89.32,ATM,4900,WDR POS REF629054,11JAN2024,USD
H000014549,A00000309,11JAN2024,PMT,821.44,BRANCH,5812,PMT BRANCH REF930153,11JAN2024,USD
H000014550,A00000313,11JAN2024,TRF,647.97,ONLINE,5411,TRF ACH REF416793,12JAN2024,USD
H000014551,A00000315,11JAN2024,CHG,35.00,WIRE,0000,CHG MOBILE REF331275,11JAN2024,USD
H000014552,A00000315,11JAN2024,PMT,1566.37,WIRE,5411,PMT WIRE REF101775,12JAN2024,USD
H000014553,A00000330,11JAN2024,CHG,25.00,BRANCH,5411,CHG BRANCH REF261156,12JAN2024,USD
H000014554,A00000330,11JAN2024,PMT,1589.89,ATM,4900,PMT ONLINE REF683440,11JAN2024,USD
H000014555,A00000337,11JAN2024,ADJ,2975.58,BRANCH,4900,ADJ WIRE REF543450,11JAN2024,USD
H000014556,A00000337,11JAN2024,CHG,9.95,ATM,7011,CHG BRANCH REF978304,11JAN2024,USD
H000014557,A00000342,11JAN2024,WDR,29.64,BRANCH,6011,WDR ATM REF276710,11JAN2024,USD
H000014558,A00000350,11JAN2024,FEE,9.95,BRANCH,5812,FEE ACH REF349138,12JAN2024,USD
H000014559,A00000350,11JAN2024,CHG,9.95,WIRE,5812,CHG ACH REF197872,11JAN2024,USD
H000014560,A00000350,11JAN2024,INT,170.62,ONLINE,6011,INT ATM REF486912,11JAN2024,USD
H000014561,A00000358,11JAN2024,INT,227.18,ATM,0000,INT ACH REF960686,11JAN2024,USD
H000014562,A00000359,11JAN2024,INT,220.76,WIRE,4900,INT ACH REF587500,11JAN2024,USD
H000014563,A00000360,11JAN2024,PMT,656.15,ONLINE,5812,PMT ACH REF884219,11JAN2024,USD
H000014564,A00000366,11JAN2024,WDR,845.96,ACH,4900,WDR POS REF985719,11JAN2024,USD
H000014565,A00000368,11JAN2024,PMT,1751.12,MOBILE,5411,PMT BRANCH REF817889,12JAN2024,USD
H000014566,A00000370,11JAN2024,TRF,-143.63,MOBILE,5812,TRF ACH REF421718,11JAN2024,USD
H000014567,A00000379,11JAN2024,DEP,55.22,ACH,6011,DEP ATM REF165197,12JAN2024,USD
H000014568,A00000382,11JAN2024,TRF,-12.77,BRANCH,5812,TRF ATM REF242763,11JAN2024,USD
H000014569,A00000393,11JAN2024,CHG,3.00,ACH,4900,CHG ATM REF192147,11JAN2024,USD
H000014570,A00000393,11JAN2024,INT,229.47,ACH,6011,INT POS REF202866,11JAN2024,USD
H000014571,A00000397,11JAN2024,PMT,235.46,WIRE,5812,PMT ACH REF274707,11JAN2024,USD
H000014572,A00000401,11JAN2024,WDR,5.26,ONLINE,0000,WDR ONLINE REF428038,11JAN2024,USD
H000014573,A00000401,11JAN2024,TRF,589.66,WIRE,5411,TRF ATM REF715580,12JAN2024,USD
H000014574,A00000403,11JAN2024,INT,122.92,ATM,5812,INT ATM REF292131,11JAN2024,USD
H000014575,A00000406,11JAN2024,FEE,3.00,ONLINE,5411,FEE POS REF722568,12JAN2024,USD
H000014576,A00000408,11JAN2024,DEP,266.88,MOBILE,7011,DEP ACH REF312882,12JAN2024,USD
H000014577,A00000408,11JAN2024,DEP,1575.80,ACH,5812,DEP MOBILE REF970002,11JAN2024,USD
H000014578,A00000409,11JAN2024,PMT,1158.31,POS,5812,PMT BRANCH REF478415,11JAN2024,USD
H000014579,A00000409,11JAN2024,CHG,9.95,BRANCH,5411,CHG ATM REF400131,11JAN2024,USD
H000014580,A00000409,11JAN2024,CHG,35.00,WIRE,5912,CHG ATM REF987724,11JAN2024,USD
H000014581,A00000411,11JAN2024,DEP,253.71,POS,4900,DEP BRANCH REF718164,11JAN2024,USD
H000014582,A00000418,11JAN2024,ADJ,-62.95,POS,5411,ADJ ATM REF177895,11JAN2024,USD
H000014583,A00000420,11JAN2024,PMT,1064.80,ONLINE,6011,PMT ACH REF810452,12JAN2024,USD
H000014584,A00000420,11JAN2024,CHG,3.00,ONLINE,6011,CHG ONLINE REF890934,12JAN2024,USD
H000014585,A00000424,11JAN2024,TRF,43.35,ONLINE,5541,TRF POS REF497152,11JAN2024,USD
H000014586,A00000437,11JAN2024,CHG,12.00,ATM,5912,CHG ONLINE REF848177,11JAN2024,USD
H000014587,A00000438,11JAN2024,PMT,3171.53,MOBILE,5912,PMT ONLINE REF916041,12JAN2024,USD
H000014588,A00000439,11JAN2024,PMT,1033.85,MOBILE,4900,PMT ACH REF197620,12JAN2024,USD
H000014589,A00000443,11JAN2024,FEE,25.00,ATM,5812,FEE MOBILE REF560573,11JAN2024,USD
H000014590,A00000444,11JAN2024,DEP,32.87,ACH,5812,DEP BRANCH REF451992,11JAN2024,USD
H000014591,A00000444,11JAN2024,TRF,108.97,ATM,7011,TRF POS REF367363,11JAN2024,USD
H000014592,A00000444,11JAN2024,DEP,49.47,ACH,4900,DEP POS REF522335,11JAN2024,USD
H000014593,A00000450,11JAN2024,INT,110.37,WIRE,4900,INT BRANCH REF895953,11JAN2024,USD
H000014594,A00000450,11JAN2024,CHG,25.00,MOBILE,7011,CHG ACH REF879579,11JAN2024,USD
H000014595,A00000451,11JAN2024,DEP,132.24,ONLINE,6011,DEP ACH REF392197,12JAN2024,USD
H000014596,A00000451,11JAN2024,FEE,12.00,ATM,5912,FEE ONLINE REF360833,12JAN2024,USD
H000014597,A00000453,11JAN2024,REF,1349.39,MOBILE,6011,REF ACH REF734160,11JAN2024,USD
H000014598,A00000459,11JAN2024,DEP,713.15,POS,4900,DEP MOBILE REF189105,11JAN2024,USD
H000014599,A00000459,11JAN2024,WDR,91.05,ACH,0000,WDR WIRE REF691833,11JAN2024,USD
H000014600,A00000462,11JAN2024,ADJ,71.42,WIRE,5912,ADJ ONLINE REF986430,12JAN2024,USD
H000014601,A00000463,11JAN2024,PMT,247.13,BRANCH,5812,PMT BRANCH REF852934,11JAN2024,USD
H000014602,A00000463,11JAN2024,PMT,176.85,ACH,5411,PMT WIRE REF657947,11JAN2024,USD
H000014603,A00000469,11JAN2024,PMT,1794.45,WIRE,6011,PMT WIRE REF465505,11JAN2024,USD
H000014604,A00000478,11JAN2024,CHG,35.00,ONLINE,5912,CHG ONLINE REF776608,11JAN2024,USD
H000014605,A00000478,11JAN2024,PMT,1594.90,ACH,4900,PMT ACH REF241466,11JAN2024,USD
H000014606,A00000479,11JAN2024,DEP,86.39,WIRE,0000,DEP POS REF778833,11JAN2024,USD
H000014607,A00000486,11JAN2024,WDR,11.76,ONLINE,6011,WDR WIRE REF520267,11JAN2024,USD
H000014608,A00000001,12JAN2024,CHG,25.00,BRANCH,5411,CHG ATM REF115131,12JAN2024,USD
H000014609,A00000010,12JAN2024,FEE,12.00,BRANCH,4900,FEE WIRE REF485186,13JAN2024,USD
H000014610,A00000010,12JAN2024,CHG,25.00,ATM,6011,CHG WIRE REF753396,12JAN2024,USD
H000014611,A00000010,12JAN2024,CHG,12.00,BRANCH,5541,CHG BRANCH REF616445,12JAN2024,USD
H000014612,A00000016,12JAN2024,FEE,3.00,ONLINE,7011,FEE POS REF241427,12JAN2024,USD
H000014613,A00000016,12JAN2024,WDR,178.33,POS,4900,WDR WIRE REF869825,12JAN2024,USD
H000014614,A00000020,12JAN2024,WDR,14.94,ONLINE,5541,WDR BRANCH REF967397,12JAN2024,USD
H000014615,A00000021,12JAN2024,PMT,2713.39,ONLINE,5812,PMT ACH REF454030,12JAN2024,USD
H000014616,A00000025,12JAN2024,DEP,198.90,ATM,6011,DEP BRANCH REF222320,12JAN2024,USD
H000014617,A00000026,12JAN2024,PMT,2795.33,POS,4900,PMT MOBILE REF704609,12JAN2024,USD
H000014618,A00000027,12JAN2024,FEE,35.00,ATM,4900,FEE WIRE REF113140,12JAN2024,USD
H000014619,A00000027,12JAN2024,WDR,133.52,POS,6011,WDR MOBILE REF989038,12JAN2024,USD
H000014620,A00000028,12JAN2024,ADJ,1465.02,BRANCH,4900,ADJ POS REF559488,12JAN2024,USD
H000014621,A00000029,12JAN2024,TRF,110.14,WIRE,5541,TRF ACH REF552528,12JAN2024,USD
H000014622,A00000029,12JAN2024,DEP,128.11,MOBILE,7011,DEP ONLINE REF322742,12JAN2024,USD
H000014623,A00000036,12JAN2024,FEE,3.00,POS,5541,FEE BRANCH REF658182,12JAN2024,USD
H000014624,A00000037,12JAN2024,TRF,94.71,ONLINE,5812,TRF POS REF308933,12JAN2024,USD
H000014625,A00000037,12JAN2024,WDR,7.94,POS,4900,WDR MOBILE REF522283,12JAN2024,USD
H000014626,A00000044,12JAN2024,WDR,59.88,BRANCH,4900,WDR ACH REF499740,13JAN2024,USD
H000014627,A00000044,12JAN2024,WDR,32.40,WIRE,5411,WDR ATM REF476195,12JAN2024,USD
H000014628,A00000048,12JAN2024,DEP,37.13,BRANCH,5541,DEP ONLINE REF233731,13JAN2024,USD
H000014629,A00000051,12JAN2024,WDR,243.28,ACH,4900,WDR WIRE REF560285,12JAN2024,USD
H000014630,A00000051,12JAN2024,DEP,171.68,ONLINE,5912,DEP MOBILE REF496736,12JAN2024,USD
H000014631,A00000059,12JAN2024,CHG,12.00,WIRE,7011,CHG ONLINE REF218748,12JAN2024,USD
H000014632,A00000060,12JAN2024,WDR,426.12,MOBILE,4900,WDR POS REF735217,12JAN2024,USD
H000014633,A00000067,12JAN2024,CHG,12.00,MOBILE,7011,CHG ONLINE REF875698,12JAN2024,USD
H000014634,A00000071,12JAN2024,PMT,1877.02,ONLINE,5912,PMT MOBILE REF270927,12JAN2024,USD
H000014635,A00000084,12JAN2024,FEE,3.00,ONLINE,5541,FEE BRANCH REF474112,13JAN2024,USD
H000014636,A00000084,12JAN2024,CHG,3.00,WIRE,4900,CHG BRANCH REF727382,12JAN2024,USD
H000014637,A00000092,12JAN2024,FEE,25.00,BRANCH,6011,FEE POS REF191198,12JAN2024,USD
H000014638,A00000093,12JAN2024,WDR,434.27,ONLINE,6011,WDR ACH REF245751,13JAN2024,USD
H000014639,A00000095,12JAN2024,CHG,9.95,POS,5812,CHG WIRE REF415948,12JAN2024,USD
H000014640,A00000099,12JAN2024,PMT,12.84,WIRE,5812,PMT MOBILE REF188864,12JAN2024,USD
H000014641,A00000104,12JAN2024,CHG,3.00,ONLINE,5812,CHG ATM REF590819,12JAN2024,USD
H000014642,A00000104,12JAN2024,INT,189.84,WIRE,5411,INT WIRE REF958816,12JAN2024,USD
H000014643,A00000110,12JAN2024,FEE,35.00,ONLINE,4900,FEE ONLINE REF765360,13JAN2024,USD
H000014644,A00000114,12JAN2024,REV,25.22,ATM,5812,REV ATM REF783511,12JAN2024,USD
H000014645,A00000117,12JAN2024,TRF,-298.84,ACH,4900,TRF MOBILE REF825879,12JAN2024,USD
H000014646,A00000123,12JAN2024,PMT,316.97,BRANCH,7011,PMT ATM REF672031,12JAN2024,USD
H000014647,A00000124,12JAN2024,CHG,9.95,ATM,4900,CHG POS REF706569,12JAN2024,USD
H000014648,A00000129,12JAN2024,INT,91.12,BRANCH,5411,INT ONLINE REF128960,12JAN2024,USD
H000014649,A00000129,12JAN2024,CHG,35.00,MOBILE,6011,CHG ONLINE REF485830,12JAN2024,USD
H000014650,A00000129,12JAN2024,FEE,12.00,ONLINE,5812,FEE ACH REF552951,12JAN2024,USD
H000014651,A00000133,12JAN2024,WDR,21.61,POS,5812,WDR BRANCH REF360894,12JAN2024,USD
H000014652,A00000133,12JAN2024,WDR,158.27,MOBILE,4900,WDR ATM REF162516,12JAN2024,USD
H000014653,A00000136,12JAN2024,FEE,12.00,POS,5541,FEE ATM REF329353,12JAN2024,USD
H000014654,A00000137,12JAN2024,INT,115.93,ACH,5541,INT ACH REF192899,13JAN2024,USD
H000014655,A00000139,12JAN2024,PMT,2107.64,BRANCH,5812,PMT POS REF197685,12JAN2024,USD
H000014656,A00000143,12JAN2024,TRF,-190.65,BRANCH,7011,TRF ATM REF722995,12JAN2024,USD
H000014657,A00000145,12JAN2024,CHG,25.00,BRANCH,5812,CHG ONLINE REF740691,12JAN2024,USD
H000014658,A00000152,12JAN2024,TRF,-76.08,BRANCH,5912,TRF ATM REF739113,13JAN2024,USD
H000014659,A00000152,12JAN2024,TRF,97.56,MOBILE,6011,TRF ATM REF332755,12JAN2024,USD
H000014660,A00000157,12JAN2024,PMT,779.21,ATM,0000,PMT ONLINE REF825927,12JAN2024,USD
H000014661,A00000160,12JAN2024,INT,99.10,WIRE,6011,INT ACH REF677956,12JAN2024,USD
H000014662,A00000163,12JAN2024,CHG,9.95,ONLINE,7011,CHG BRANCH REF546864,12JAN2024,USD
H000014663,A00000170,12JAN2024,WDR,88.61,POS,5812,WDR ONLINE REF478963,12JAN2024,USD
H000014664,A00000170,12JAN2024,TRF,-18.15,ONLINE,6011,TRF ATM REF756691,12JAN2024,USD
H000014665,A00000171,12JAN2024,PMT,915.82,ONLINE,5912,PMT ATM REF724447,12JAN2024,USD
H000014666,A00000171,12JAN2024,INT,235.44,POS,5411,INT MOBILE REF311226,12JAN2024,USD
H000014667,A00000175,12JAN2024,INT,217.49,POS,6011,INT BRANCH REF919438,12JAN2024,USD
H000014668,A00000176,12JAN2024,TRF,-22.22,BRANCH,7011,TRF POS REF817279,12JAN2024,USD
H000014669,A00000178,12JAN2024,PMT,2878.68,MOBILE,5912,PMT ATM REF213660,12JAN2024,USD
H000014670,A00000181,12JAN2024,PMT,2584.43,MOBILE,4900,PMT ACH REF306178,12JAN2024,USD
H000014671,A00000185,12JAN2024,ADJ,-4.85,POS,5812,ADJ POS REF950571,12JAN2024,USD
H000014672,A00000187,12JAN2024,CHG,9.95,ONLINE,5541,CHG POS REF826958,12JAN2024,USD
H000014673,A00000188,12JAN2024,PMT,765.18,ONLINE,5541,PMT POS REF166237,12JAN2024,USD
H000014674,A00000189,12JAN2024,TRF,16.28,ATM,7011,TRF POS REF267399,12JAN2024,USD
H000014675,A00000189,12JAN2024,TRF,-23.13,BRANCH,5541,TRF BRANCH REF356100,12JAN2024,USD
H000014676,A00000190,12JAN2024,CHG,25.00,BRANCH,4900,CHG ATM REF838019,12JAN2024,USD
H000014677,A00000190,12JAN2024,CHG,12.00,ATM,0000,CHG ACH REF897658,12JAN2024,USD
H000014678,A00000193,12JAN2024,TRF,155.02,BRANCH,7011,TRF ATM REF487154,12JAN2024,USD
H000014679,A00000193,12JAN2024,WDR,12.12,MOBILE,7011,WDR MOBILE REF151639,12JAN2024,USD
H000014680,A00000194,12JAN2024,CHG,35.00,WIRE,5541,CHG WIRE REF168282,12JAN2024,USD
H000014681,A00000198,12JAN2024,DEP,35.68,ONLINE,5912,DEP POS REF689540,12JAN2024,USD
H000014682,A00000198,12JAN2024,WDR,58.95,ATM,5912,WDR ACH REF132829,12JAN2024,USD
H000014683,A00000198,12JAN2024,WDR,367.85,BRANCH,5812,WDR MOBILE REF157942,13JAN2024,USD
H000014684,A00000200,12JAN2024,DEP,83.40,POS,5411,DEP POS REF807565,13JAN2024,USD
H000014685,A00000205,12JAN2024,CHG,9.95,ACH,5411,CHG WIRE REF231366,13JAN2024,USD
H000014686,A00000205,12JAN2024,PMT,1451.74,WIRE,0000,PMT WIRE REF146435,12JAN2024,USD
H000014687,A00000208,12JAN2024,WDR,157.22,ACH,6011,WDR BRANCH REF211080,12JAN2024,USD
H000014688,A00000210,12JAN2024,PMT,56.67,ATM,4900,PMT WIRE REF754582,12JAN2024,USD
H000014689,A00000214,12JAN2024,CHG,35.00,ATM,7011,CHG ACH REF307974,12JAN2024,USD
H000014690,A00000214,12JAN2024,CHG,3.00,POS,7011,CHG WIRE REF566367,12JAN2024,USD
H000014691,A00000223,12JAN2024,WDR,28.36,MOBILE,7011,WDR ACH REF125813,12JAN2024,USD
H000014692,A00000224,12JAN2024,INT,152.92,POS,5541,INT ATM REF477327,12JAN2024,USD
H000014693,A00000225,12JAN2024,CHG,25.00,WIRE,5541,CHG ACH REF162384,12JAN2024,USD
H000014694,A00000226,12JAN2024,FEE,3.00,ACH,4900,FEE POS REF441950,12JAN2024,USD
H000014695,A00000227,12JAN2024,WDR,131.13,ATM,4900,WDR ATM REF179483,12JAN2024,USD
H000014696,A00000228,12JAN2024,DEP,51.21,WIRE,5912,DEP POS REF854545,12JAN2024,USD
H000014697,A00000233,12JAN2024,WDR,259.84,ACH,5411,WDR WIRE REF143556,12JAN2024,USD
H000014698,A00000234,12JAN2024,INT,178.40,WIRE,4900,INT ACH REF802017,12JAN2024,USD
H000014699,A00000234,12JAN2024,DEP,48.63,ATM,7011,DEP ONLINE REF685101,12JAN2024,USD
H000014700,A00000243,12JAN2024,WDR,51.96,ONLINE,4900,WDR ATM REF866705,12JAN2024,USD
H000014701,A00000244,12JAN2024,PMT,1383.85,MOBILE,6011,PMT MOBILE REF752511,12JAN2024,USD
H000014702,A00000247,12JAN2024,CHG,25.00,ATM,5812,CHG ONLINE REF539665,12JAN2024,USD
H000014703,A00000247,12JAN2024,CHG,9.95,ATM,6011,CHG POS REF620159,13JAN2024,USD
H000014704,A00000248,12JAN2024,CHG,9.95,MOBILE,5912,CHG ATM REF826968,12JAN2024,USD
H000014705,A00000248,12JAN2024,PMT,849.49,WIRE,6011,PMT BRANCH REF431126,12JAN2024,USD
H000014706,A00000248,12JAN2024,PMT,435.79,POS,6011,PMT ACH REF735631,12JAN2024,USD
H000014707,A00000254,12JAN2024,PMT,1477.99,ONLINE,5541,PMT ONLINE REF479791,12JAN2024,USD
H000014708,A00000254,12JAN2024,FEE,35.00,ATM,0000,FEE POS REF114279,13JAN2024,USD
H000014709,A00000256,12JAN2024,CHG,3.00,BRANCH,0000,CHG MOBILE REF370974,12JAN2024,USD
H000014710,A00000257,12JAN2024,CHG,35.00,MOBILE,5912,CHG WIRE REF970358,12JAN2024,USD
H000014711,A00000266,12JAN2024,FEE,9.95,ACH,6011,FEE ONLINE REF510936,12JAN2024,USD
H000014712,A00000266,12JAN2024,CHG,35.00,WIRE,5411,CHG BRANCH REF953151,12JAN2024,USD
H000014713,A00000266,12JAN2024,CHG,12.00,ONLINE,4900,CHG ATM REF307053,12JAN2024,USD
H000014714,A00000275,12JAN2024,ADJ,-1107.52,ACH,5812,ADJ POS REF499689,12JAN2024,USD
H000014715,A00000279,12JAN2024,PMT,1421.27,POS,6011,PMT WIRE REF159405,12JAN2024,USD
H000014716,A00000280,12JAN2024,PMT,473.59,ATM,5541,PMT POS REF178276,13JAN2024,USD
H000014717,A00000281,12JAN2024,FEE,25.00,WIRE,5912,FEE ACH REF783642,12JAN2024,USD
H000014718,A00000286,12JAN2024,DEP,80.51,ACH,5541,DEP ONLINE REF289218,12JAN2024,USD
H000014719,A00000290,12JAN2024,FEE,12.00,WIRE,5411,FEE BRANCH REF869258,12JAN2024,USD
H000014720,A00000292,12JAN2024,FEE,35.00,ONLINE,5912,FEE ONLINE REF106906,12JAN2024,USD
H000014721,A00000294,12JAN2024,FEE,35.00,ONLINE,5812,FEE ATM REF384704,12JAN2024,USD
H000014722,A00000297,12JAN2024,REF,1309.98,ACH,7011,REF ACH REF548145,12JAN2024,USD
H000014723,A00000302,12JAN2024,WDR,204.55,BRANCH,5411,WDR ATM REF760985,12JAN2024,USD
H000014724,A00000303,12JAN2024,TRF,-964.10,MOBILE,5912,TRF POS REF831628,12JAN2024,USD
H000014725,A00000303,12JAN2024,WDR,15.33,MOBILE,0000,WDR ATM REF789375,12JAN2024,USD
H000014726,A00000303,12JAN2024,REV,23.36,ATM,5541,REV ACH REF489258,12JAN2024,USD
H000014727,A00000308,12JAN2024,TRF,28.70,BRANCH,5411,TRF ATM REF143188,12JAN2024,USD
H000014728,A00000316,12JAN2024,TRF,-93.13,ONLINE,6011,TRF POS REF427243,12JAN2024,USD
H000014729,A00000318,12JAN2024,WDR,16.85,MOBILE,0000,WDR MOBILE REF582028,12JAN2024,USD
H000014730,A00000319,12JAN2024,DEP,221.21,WIRE,6011,DEP BRANCH REF183800,12JAN2024,USD
H000014731,A00000319,12JAN2024,WDR,343.48,BRANCH,4900,WDR ATM REF838564,12JAN2024,USD
H000014732,A00000320,12JAN2024,DEP,517.41,POS,5411,DEP ATM REF673274,12JAN2024,USD
H000014733,A00000325,12JAN2024,PMT,925.56,ATM,7011,PMT ONLINE REF670787,12JAN2024,USD
H000014734,A00000325,12JAN2024,PMT,2566.88,WIRE,0000,PMT ATM REF888491,12JAN2024,USD
H000014735,A00000325,12JAN2024,CHG,12.00,WIRE,6011,CHG BRANCH REF729010,12JAN2024,USD
H000014736,A00000336,12JAN2024,INT,89.11,WIRE,7011,INT POS REF935837,12JAN2024,USD
H000014737,A00000342,12JAN2024,WDR,66.50,ACH,5411,WDR MOBILE REF546002,12JAN2024,USD
H000014738,A00000343,12JAN2024,DEP,39.01,ACH,7011,DEP BRANCH REF264037,12JAN2024,USD
H000014739,A00000344,12JAN2024,PMT,1089.86,ACH,4900,PMT WIRE REF211768,12JAN2024,USD
H000014740,A00000347,12JAN2024,FEE,3.00,ACH,5411,FEE ATM REF776949,12JAN2024,USD
H000014741,A00000347,12JAN2024,DEP,18.89,POS,7011,DEP POS REF475820,12JAN2024,USD
H000014742,A00000347,12JAN2024,FEE,9.95,WIRE,5812,FEE WIRE REF639822,13JAN2024,USD
H000014743,A00000353,12JAN2024,TRF,85.19,POS,7011,TRF WIRE REF884931,12JAN2024,USD
H000014744,A00000357,12JAN2024,DEP,27.35,POS,0000,DEP POS REF110458,12JAN2024,USD
H000014745,A00000358,12JAN2024,CHG,35.00,POS,5812,CHG POS REF556334,12JAN2024,USD
H000014746,A00000358,12JAN2024,CHG,25.00,WIRE,5541,CHG MOBILE REF800794,12JAN2024,USD
H000014747,A00000358,12JAN2024,INT,204.67,MOBILE,0000,INT MOBILE REF790997,12JAN2024,USD
H000014748,A00000362,12JAN2024,CHG,9.95,WIRE,6011,CHG ACH REF398427,12JAN2024,USD
H000014749,A00000362,12JAN2024,PMT,1429.90,POS,5411,PMT WIRE REF741991,13JAN2024,USD
H000014750,A00000366,12JAN2024,WDR,16.11,ATM,5812,WDR BRANCH REF815578,12JAN2024,USD
H000014751,A00000369,12JAN2024,PMT,892.00,BRANCH,5541,PMT ATM REF462885,12JAN2024,USD
H000014752,A00000370,12JAN2024,FEE,3.00,ATM,7011,FEE ATM REF612817,12JAN2024,USD
H000014753,A00000370,12JAN2024,DEP,76.87,ACH,5541,DEP MOBILE REF308672,12JAN2024,USD
H000014754,A00000372,12JAN2024,DEP,280.85,POS,0000,DEP ACH REF877363,13JAN2024,USD
H000014755,A00000372,12JAN2024,WDR,311.23,POS,6011,WDR MOBILE REF566053,12JAN2024,USD
H000014756,A00000375,12JAN2024,PMT,234.32,WIRE,5912,PMT BRANCH REF314082,12JAN2024,USD
H000014757,A00000381,12JAN2024,REF,1795.90,MOBILE,6011,REF POS REF443588,12JAN2024,USD
H000014758,A00000381,12JAN2024,PMT,1125.25,ACH,6011,PMT BRANCH REF623612,12JAN2024,USD
H000014759,A00000382,12JAN2024,TRF,-329.30,BRANCH,5912,TRF ACH REF882034,12JAN2024,USD
H000014760,A00000382,12JAN2024,TRF,442.30,MOBILE,6011,TRF ACH REF503582,12JAN2024,USD
